route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
13,Weekday,1697,City Center,1,64,105,0,0
13,Weekday,1724,Van Mall TC,0,64,104,0,0
13,Weekday,1699,City Center,1,64,105,0,0
13,Weekday,1726,Van Mall TC,0,64,104,0,0
14,Weekday,1084,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1015,City Center via Jantzen,0,65,109,0,0
14,Weekday,1085,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1016,City Center via Jantzen,0,65,109,0,0
14,Weekday,1086,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1017,City Center via Jantzen,0,65,109,0,0
14,Weekday,1087,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1019,City Center via Jantzen,0,65,109,0,0
14,Weekday,1090,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1022,City Center via Jantzen,0,65,109,0,0
14,Weekday,1093,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1025,City Center via Jantzen,0,65,109,0,0
14,Weekday,1096,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1028,City Center via Jantzen,0,65,109,0,0
14,Weekday,1099,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1031,City Center via Jantzen,0,65,109,0,0
14,Weekday,1102,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1033,City Center via Jantzen,0,65,109,0,0
14,Weekday,1104,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1035,City Center via Jantzen,0,65,109,0,0
14,Weekday,1106,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1037,City Center via Jantzen,0,65,109,0,0
14,Weekday,1108,Delta Park No Jantzen,1,65,108,0,0
14,Weekday,1039,City Center No Jantzen,0,65,110,0,0
14,Weekday,1110,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1041,City Center No Jantzen,0,65,110,0,0
14,Weekday,1112,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1043,City Center No Jantzen,0,65,110,0,0
14,Weekday,1114,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1045,City Center No Jantzen,0,65,110,0,0
14,Weekday,1116,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1047,City Center No Jantzen,0,65,110,0,0
14,Weekday,1118,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1050,City Center No Jantzen,0,65,110,0,0
14,Weekday,1121,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1053,City Center No Jantzen,0,65,110,0,0
14,Weekday,1124,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1056,City Center No Jantzen,0,65,110,0,0
14,Weekday,1127,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1059,City Center No Jantzen,0,65,110,0,0
14,Weekday,1130,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1062,City Center No Jantzen,0,65,110,0,0
14,Weekday,1133,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1065,City Center No Jantzen,0,65,110,0,0
14,Weekday,1136,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1067,City Center No Jantzen,0,65,110,0,0
14,Weekday,1138,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1069,City Center No Jantzen,0,65,110,0,0
14,Weekday,1139,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1071,City Center No Jantzen,0,65,110,0,0
14,Weekday,1141,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1073,City Center No Jantzen,0,65,110,0,0
14,Weekday,1143,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1075,City Center No Jantzen,0,65,110,0,0
14,Weekday,1145,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1077,City Center No Jantzen,0,65,110,0,0
14,Weekday,1147,Delta Park via Jantzen,1,65,106,0,0
14,Weekday,1988,City Center No Jantzen,0,65,110,0,0
14,Weekday,4660,Broadway & 12th St fs,1,65,107,0,0
14,Weekday,2883,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,2884,City Center via Jantzen,0,66,109,0,0
14,Weekday,1088,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1020,City Center via Jantzen,0,66,109,0,0
14,Weekday,1091,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1023,City Center via Jantzen,0,66,109,0,0
14,Weekday,1094,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1026,City Center via Jantzen,0,66,109,0,0
14,Weekday,1097,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1029,City Center via Jantzen,0,66,109,0,0
14,Weekday,1100,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1032,City Center via Jantzen,0,66,109,0,0
14,Weekday,1103,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1034,City Center via Jantzen,0,66,109,0,0
14,Weekday,1105,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1036,City Center via Jantzen,0,66,109,0,0
14,Weekday,1107,Delta Park No Jantzen,1,66,108,0,0
14,Weekday,1038,City Center via Jantzen,0,66,109,0,0
14,Weekday,1109,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1040,City Center No Jantzen,0,66,110,0,0
14,Weekday,1111,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1042,City Center No Jantzen,0,66,110,0,0
14,Weekday,1113,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1044,City Center No Jantzen,0,66,110,0,0
14,Weekday,1115,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1046,City Center No Jantzen,0,66,110,0,0
14,Weekday,1117,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1049,City Center No Jantzen,0,66,110,0,0
14,Weekday,1120,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1052,City Center No Jantzen,0,66,110,0,0
14,Weekday,1123,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1055,City Center No Jantzen,0,66,110,0,0
14,Weekday,1126,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1058,City Center No Jantzen,0,66,110,0,0
14,Weekday,1129,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1061,City Center No Jantzen,0,66,110,0,0
14,Weekday,1132,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1064,City Center No Jantzen,0,66,110,0,0
14,Weekday,1135,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1066,City Center No Jantzen,0,66,110,0,0
14,Weekday,1137,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1068,City Center No Jantzen,0,66,110,0,0
14,Weekday,1987,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1070,City Center No Jantzen,0,66,110,0,0
14,Weekday,1140,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1072,City Center No Jantzen,0,66,110,0,0
14,Weekday,1142,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1074,City Center No Jantzen,0,66,110,0,0
14,Weekday,1144,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1076,City Center No Jantzen,0,66,110,0,0
14,Weekday,1146,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1078,City Center No Jantzen,0,66,110,0,0
14,Weekday,1148,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1079,City Center No Jantzen,0,66,110,0,0
14,Weekday,1149,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1081,City Center No Jantzen,0,66,110,0,0
14,Weekday,1150,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1080,City Center No Jantzen,0,66,110,0,0
14,Weekday,1151,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1082,City Center No Jantzen,0,66,110,0,0
14,Weekday,1152,Delta Park via Jantzen,1,66,106,0,0
14,Weekday,1083,City Center No Jantzen,0,66,110,0,0
14,Weekday,3580,Broadway & 12th St fs,1,66,107,0,0
14,Weekday,1018,City Center via Jantzen,0,67,109,0,0
14,Weekday,1089,Delta Park No Jantzen,1,67,108,0,0
14,Weekday,1021,City Center via Jantzen,0,67,109,0,0
14,Weekday,1092,Delta Park No Jantzen,1,67,108,0,0
14,Weekday,1024,City Center via Jantzen,0,67,109,0,0
14,Weekday,1095,Delta Park No Jantzen,1,67,108,0,0
14,Weekday,1027,City Center via Jantzen,0,67,109,0,0
14,Weekday,1098,Delta Park No Jantzen,1,67,108,0,0
14,Weekday,1030,City Center via Jantzen,0,67,109,0,0
14,Weekday,1101,Delta Park No Jantzen,1,67,108,0,0
14,Weekday,1048,City Center No Jantzen,0,68,110,0,0
14,Weekday,1119,Delta Park via Jantzen,1,68,106,0,0
14,Weekday,1051,City Center No Jantzen,0,68,110,0,0
14,Weekday,1122,Delta Park via Jantzen,1,68,106,0,0
14,Weekday,1054,City Center No Jantzen,0,68,110,0,0
14,Weekday,1125,Delta Park via Jantzen,1,68,106,0,0
14,Weekday,1057,City Center No Jantzen,0,68,110,0,0
14,Weekday,1128,Delta Park via Jantzen,1,68,106,0,0
14,Weekday,1060,City Center No Jantzen,0,68,110,0,0
14,Weekday,1131,Delta Park via Jantzen,1,68,106,0,0
14,Weekday,1063,City Center No Jantzen,0,68,110,0,0
14,Weekday,1134,Delta Park via Jantzen,1,68,106,0,0
15,Weekday,994,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,1012,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,996,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,1014,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,224,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,227,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,397,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,407,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,399,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,409,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,401,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,411,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,403,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,413,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,405,Parkrose/Sumner Transit,1,69,111,0,0
15,Weekday,415,Fisher's Landing Transit,0,69,112,0,0
15,Weekday,995,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,1013,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,223,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,226,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,396,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,406,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,398,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,408,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,400,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,410,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,402,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,412,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,404,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,414,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,198,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,228,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,199,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,211,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,200,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,212,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,201,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,213,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,202,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,214,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,203,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,215,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,204,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,216,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,205,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,217,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,206,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,218,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,207,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,219,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,208,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,220,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,209,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,997,Fisher's Landing Transit,0,70,112,0,0
16,Weekday,3735,Portland International A,1,70,113,0,0
16,Weekday,3739,Fisher's Landing Transit,0,70,114,0,0
15,Weekday,417,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,3732,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,420,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,1002,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,423,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,1005,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,426,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,1008,Fisher's Landing Transit,0,70,112,0,0
15,Weekday,225,Parkrose/Sumner Transit,1,70,111,0,0
15,Weekday,1011,Fisher's Landing Transit,0,70,112,0,0
16,Weekday,3733,Portland International A,1,71,113,0,0
16,Weekday,3737,Fisher's Landing Transit,0,71,114,0,0
15,Weekday,210,Parkrose/Sumner Transit,1,71,111,0,0
15,Weekday,998,Fisher's Landing Transit,0,71,112,0,0
16,Weekday,3736,Portland International A,1,71,113,0,0
16,Weekday,3740,Fisher's Landing Transit,0,71,114,0,0
15,Weekday,419,Parkrose/Sumner Transit,1,71,111,0,0
15,Weekday,1001,Fisher's Landing Transit,0,71,112,0,0
15,Weekday,422,Parkrose/Sumner Transit,1,71,111,0,0
15,Weekday,1004,Fisher's Landing Transit,0,71,112,0,0
15,Weekday,425,Parkrose/Sumner Transit,1,71,111,0,0
15,Weekday,1007,Fisher's Landing Transit,0,71,112,0,0
15,Weekday,428,Parkrose/Sumner Transit,1,71,111,0,0
15,Weekday,1010,Fisher's Landing Transit,0,71,112,0,0
16,Weekday,3734,Portland International A,1,72,113,0,0
16,Weekday,3738,Fisher's Landing Transit,0,72,114,0,0
15,Weekday,416,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,999,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,418,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1000,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,421,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1003,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,424,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1006,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,427,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1009,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,1980,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1983,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,1982,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1984,Fisher's Landing Transit,0,72,112,0,0
15,Weekday,1981,Parkrose/Sumner Transit,1,72,111,0,0
15,Weekday,1985,Fisher's Landing Transit,0,72,112,0,0
16,Weekday,3741,Portland International A,1,73,113,0,0
16,Weekday,3745,Fisher's Landing Transit,0,73,114,0,0
16,Weekday,3742,Portland International A,1,73,113,0,0
16,Weekday,3746,Fisher's Landing Transit,0,73,114,0,0
16,Weekday,3743,Portland International A,1,73,113,0,0
16,Weekday,3747,Fisher's Landing Transit,0,73,114,0,0
16,Weekday,3744,Portland International A,1,73,113,0,0
16,Weekday,3748,Fisher's Landing Transit,0,73,114,0,0
17,Weekday,3875,Broadway & Evergreen Blv,1,74,116,0,0
17,Weekday,3921,99th Street TC,0,74,115,0,0
17,Weekday,3878,Broadway & Evergreen Blv,1,74,116,0,0
17,Weekday,3926,99th Street TC,0,74,115,0,0
17,Weekday,3884,Broadway & Evergreen Blv,1,74,116,0,0
17,Weekday,3876,Broadway & Evergreen Blv,1,75,116,0,0
17,Weekday,3922,99th Street TC,0,75,115,0,0
17,Weekday,3880,Broadway & Evergreen Blv,1,75,116,0,0
17,Weekday,3928,99th Street TC,0,75,115,0,0
17,Weekday,3923,99th Street TC,0,76,115,0,0
17,Weekday,3881,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3929,99th Street TC,0,76,115,0,0
17,Weekday,3886,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3933,99th Street TC,0,76,115,0,0
17,Weekday,3889,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3936,99th Street TC,0,76,115,0,0
17,Weekday,3892,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3939,99th Street TC,0,76,115,0,0
17,Weekday,3895,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3942,99th Street TC,0,76,115,0,0
17,Weekday,3899,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3947,99th Street TC,0,76,115,0,0
17,Weekday,3905,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3953,99th Street TC,0,76,115,0,0
17,Weekday,3910,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3958,99th Street TC,0,76,115,0,0
17,Weekday,3913,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3961,99th Street TC,0,76,115,0,0
17,Weekday,3916,Broadway & Evergreen Blv,1,76,116,0,0
17,Weekday,3964,99th Street TC,0,76,115,0,0
17,Weekday,3920,Broadway & Evergreen Blv,1,77,116,0,0
17,Weekday,3924,99th Street TC,0,77,115,0,0
17,Weekday,3882,Broadway & Evergreen Blv,1,77,116,0,0
17,Weekday,3930,99th Street TC,0,77,115,0,0
17,Weekday,3877,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3925,99th Street TC,0,78,115,0,0
17,Weekday,3883,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3931,99th Street TC,0,78,115,0,0
17,Weekday,3887,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3934,99th Street TC,0,78,115,0,0
17,Weekday,3890,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3937,99th Street TC,0,78,115,0,0
17,Weekday,3893,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3940,99th Street TC,0,78,115,0,0
17,Weekday,3896,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3943,99th Street TC,0,78,115,0,0
17,Weekday,3901,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3949,99th Street TC,0,78,115,0,0
17,Weekday,3907,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3955,99th Street TC,0,78,115,0,0
17,Weekday,3911,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3959,99th Street TC,0,78,115,0,0
17,Weekday,3914,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3962,99th Street TC,0,78,115,0,0
17,Weekday,3917,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3965,99th Street TC,0,78,115,0,0
17,Weekday,3919,Broadway & Evergreen Blv,1,78,116,0,0
17,Weekday,3967,99th Street TC,0,78,115,0,0
17,Weekday,3879,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3927,99th Street TC,0,79,115,0,0
17,Weekday,3885,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3932,99th Street TC,0,79,115,0,0
17,Weekday,3888,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3935,99th Street TC,0,79,115,0,0
17,Weekday,3891,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3938,99th Street TC,0,79,115,0,0
17,Weekday,3894,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3941,99th Street TC,0,79,115,0,0
17,Weekday,3897,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3945,99th Street TC,0,79,115,0,0
17,Weekday,3903,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3951,99th Street TC,0,79,115,0,0
17,Weekday,3909,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3957,99th Street TC,0,79,115,0,0
17,Weekday,3912,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3960,99th Street TC,0,79,115,0,0
17,Weekday,3915,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3963,99th Street TC,0,79,115,0,0
17,Weekday,3918,Broadway & Evergreen Blv,1,79,116,0,0
17,Weekday,3966,99th Street TC,0,79,115,0,0
17,Weekday,3944,99th Street TC,0,80,115,0,0
17,Weekday,3902,Broadway & Evergreen Blv,1,80,116,0,0
17,Weekday,3950,99th Street TC,0,80,115,0,0
17,Weekday,3908,Broadway & Evergreen Blv,1,80,116,0,0
17,Weekday,3956,99th Street TC,0,80,115,0,0
17,Weekday,3898,Broadway & Evergreen Blv,1,81,116,0,0
17,Weekday,3946,99th Street TC,0,81,115,0,0
17,Weekday,3904,Broadway & Evergreen Blv,1,81,116,0,0
17,Weekday,3952,99th Street TC,0,81,115,0,0
17,Weekday,3900,Broadway & Evergreen Blv,1,82,116,0,0
17,Weekday,3948,99th Street TC,0,82,115,0,0
17,Weekday,3906,Broadway & Evergreen Blv,1,82,116,0,0
17,Weekday,3954,99th Street TC,0,82,115,0,0
18,Weekday,948,Orchards,1,83,117,0,0
18,Weekday,950,Van Mall TC,0,83,118,0,0
18,Weekday,4174,Orchards,1,83,117,0,0
18,Weekday,4196,Van Mall TC,0,83,118,0,0
18,Weekday,4176,Orchards,1,83,117,0,0
18,Weekday,4198,Van Mall TC,0,83,118,0,0
18,Weekday,4178,Orchards,1,83,117,0,0
18,Weekday,4200,Van Mall TC,0,83,118,0,0
18,Weekday,4195,Orchards,1,83,117,0,0
18,Weekday,4202,Van Mall TC,0,83,118,0,0
18,Weekday,4180,Orchards,1,83,117,0,0
18,Weekday,4203,Van Mall TC,0,83,118,0,0
18,Weekday,4181,Orchards,1,83,117,0,0
18,Weekday,4204,Van Mall TC,0,83,118,0,0
18,Weekday,4182,Orchards,1,83,117,0,0
18,Weekday,4205,Van Mall TC,0,83,118,0,0
18,Weekday,4183,Orchards,1,83,117,0,0
18,Weekday,4206,Van Mall TC,0,83,118,0,0
18,Weekday,4184,Orchards,1,83,117,0,0
18,Weekday,4207,Van Mall TC,0,83,118,0,0
18,Weekday,4185,Orchards,1,83,117,0,0
18,Weekday,4208,Van Mall TC,0,83,118,0,0
18,Weekday,4187,Orchards,1,83,117,0,0
18,Weekday,4210,Van Mall TC,0,83,118,0,0
18,Weekday,4189,Orchards,1,83,117,0,0
18,Weekday,4212,Van Mall TC,0,83,118,0,0
18,Weekday,4191,Orchards,1,83,117,0,0
18,Weekday,4214,Van Mall TC,0,83,118,0,0
18,Weekday,4193,Orchards,1,83,117,0,0
18,Weekday,4216,Van Mall TC,0,83,118,0,0
18,Weekday,4194,Orchards,1,83,117,0,0
18,Weekday,4217,Van Mall TC,0,83,118,0,0
18,Weekday,949,Orchards,1,83,117,0,0
18,Weekday,951,Van Mall TC,0,83,118,0,0
18,Weekday,4175,Orchards,1,84,117,0,0
18,Weekday,4197,Van Mall TC,0,84,118,0,0
18,Weekday,4177,Orchards,1,84,117,0,0
18,Weekday,4199,Van Mall TC,0,84,118,0,0
18,Weekday,4179,Orchards,1,84,117,0,0
18,Weekday,4201,Van Mall TC,0,84,118,0,0
18,Weekday,4186,Orchards,1,85,117,0,0
18,Weekday,4209,Van Mall TC,0,85,118,0,0
18,Weekday,4188,Orchards,1,85,117,0,0
18,Weekday,4211,Van Mall TC,0,85,118,0,0
18,Weekday,4190,Orchards,1,85,117,0,0
18,Weekday,4213,Van Mall TC,0,85,118,0,0
18,Weekday,4192,Orchards,1,85,117,0,0
18,Weekday,4215,Van Mall TC,0,85,118,0,0
19,Weekday,901,East Fourth Plain,1,86,119,0,0
19,Weekday,903,Van Mall TC,0,86,120,0,0
19,Weekday,4266,East Fourth Plain,1,86,119,0,0
19,Weekday,904,Van Mall TC,0,86,120,0,0
19,Weekday,4267,East Fourth Plain,1,86,119,0,0
19,Weekday,4281,Van Mall TC,0,86,120,0,0
19,Weekday,4268,East Fourth Plain,1,86,119,0,0
19,Weekday,4282,Van Mall TC,0,86,120,0,0
19,Weekday,4269,East Fourth Plain,1,86,119,0,0
19,Weekday,4283,Van Mall TC,0,86,120,0,0
19,Weekday,4270,East Fourth Plain,1,86,119,0,0
19,Weekday,4284,Van Mall TC,0,86,120,0,0
19,Weekday,4271,East Fourth Plain,1,86,119,0,0
19,Weekday,4285,Van Mall TC,0,86,120,0,0
19,Weekday,4272,East Fourth Plain,1,86,119,0,0
19,Weekday,4286,Van Mall TC,0,86,120,0,0
19,Weekday,4273,East Fourth Plain,1,86,119,0,0
19,Weekday,4287,Van Mall TC,0,86,120,0,0
19,Weekday,4274,East Fourth Plain,1,86,119,0,0
19,Weekday,4291,Van Mall TC,0,86,120,0,0
19,Weekday,4275,East Fourth Plain,1,86,119,0,0
19,Weekday,4288,Van Mall TC,0,86,120,0,0
19,Weekday,4276,East Fourth Plain,1,86,119,0,0
19,Weekday,4289,Van Mall TC,0,86,120,0,0
19,Weekday,4277,East Fourth Plain,1,86,119,0,0
19,Weekday,4290,Van Mall TC,0,86,120,0,0
19,Weekday,4278,East Fourth Plain,1,86,119,0,0
19,Weekday,4292,Van Mall TC,0,86,120,0,0
19,Weekday,4279,East Fourth Plain,1,86,119,0,0
19,Weekday,4293,Van Mall TC,0,86,120,0,0
19,Weekday,4280,East Fourth Plain,1,86,119,0,0
19,Weekday,4294,Van Mall TC,0,86,120,0,0
19,Weekday,902,East Fourth Plain,1,86,119,0,0
19,Weekday,905,Van Mall TC,0,86,120,0,0
20,Weekday,4351,Van Mall TC,1,87,121,0,0
20,Weekday,4329,99th Street TC,0,87,122,0,0
5,Weekday,670,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,672,99th Street TC,0,87,70,0,0
20,Weekday,4354,Van Mall TC,1,87,121,0,0
20,Weekday,4332,99th Street TC,0,87,122,0,0
5,Weekday,3001,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3020,99th Street TC,0,87,70,0,0
20,Weekday,4358,Van Mall TC,1,87,121,0,0
20,Weekday,4336,99th Street TC,0,87,122,0,0
5,Weekday,3005,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3024,99th Street TC,0,87,70,0,0
20,Weekday,4360,Van Mall TC,1,87,121,0,0
20,Weekday,4338,99th Street TC,0,87,122,0,0
5,Weekday,3007,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3026,99th Street TC,0,87,70,0,0
20,Weekday,4362,Van Mall TC,1,87,121,0,0
20,Weekday,4340,99th Street TC,0,87,122,0,0
5,Weekday,3009,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3028,99th Street TC,0,87,70,0,0
20,Weekday,4364,Van Mall TC,1,87,121,0,0
20,Weekday,4342,99th Street TC,0,87,122,0,0
5,Weekday,3013,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3032,99th Street TC,0,87,70,0,0
20,Weekday,4368,Van Mall TC,1,87,121,0,0
20,Weekday,4346,99th Street TC,0,87,122,0,0
5,Weekday,3016,NE 29th Ave & WSUV Trail,1,87,69,0,0
5,Weekday,3035,99th Street TC,0,87,70,0,0
20,Weekday,4371,Van Mall TC,1,87,121,0,0
20,Weekday,4349,99th Street TC,0,87,122,0,0
5,Weekday,3018,NE 29th Ave & WSUV Trail,1,87,69,0,0
